episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
7.0,0.0,3.2790697674418605,70.8313953488372,172,31636,False,955627,7382,31,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-16-16,1581030976,35.04879927635193,1084.2555129528046,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1084.2555129528046,955627,31,8,204c6b97,1,43.873170357807155,17.08709691782375,6.428879655948847,0.0,0.4,7,3683328,955627,0.0,0.0,2091,32707,97.55217391304349,24.80434782608695,121176,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",40.394,145.321,106.199,236590,2291200,675301270,236590
6.0,0.0,3.5454545454545454,71.15151515151516,165,32068,False,987695,7547,32,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-16-51,1581031011,35.33171558380127,1119.5872285366058,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1119.5872285366058,987695,32,8,204c6b97,1,43.92541810839308,17.04251258480621,6.427311979823318,0.0,0.4,7,3813376,987695,0.0,0.0,2163,33046,97.6217391304348,25.030434782608687,121430,13.24,4.726774798951183,"[0.0, 4.9, 16.0, 16.0, 16.0]",40.172,142.481,108.809,244595,2369024,698642101,244595
7.0,0.0,3.3529411764705883,71.5,170,31651,False,1019346,7717,33,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-17-27,1581031047,35.760302782058716,1155.3475313186646,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1155.3475313186646,1019346,33,8,204c6b97,1,43.96338777546943,17.01196045134969,6.432572168879243,0.0,0.4,7,3941376,1019346,0.0,0.0,2234,33388,97.58478260869565,25.263043478260876,121679,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",41.894,151.697,107.539,251811,2442752,719831473,251811
6.0,0.0,3.4850299401197606,71.64670658682634,167,32066,False,1051412,7884,34,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-18-03,1581031083,35.52762269973755,1190.875154018402,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1190.875154018402,1051412,34,8,204c6b97,1,43.9897084564067,16.977192783341064,6.435994780021931,0.0,0.4,8,4070912,1051412,0.0,0.0,2306,33720,97.42765957446808,25.438297872340417,121932,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.633,157.857,117.066,258230,2522112,738578034,258230
6.0,0.0,3.4539877300613497,72.09815950920246,163,32058,False,1083470,8047,35,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-18-38,1581031118,35.14783835411072,1226.0229923725128,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1226.0229923725128,1083470,35,8,204c6b97,1,44.01416433827613,16.941501635161202,6.44029571363177,0.0,0.4,8,4199424,1083470,0.0,0.0,2379,34055,97.65111111111112,25.58444444444444,122184,13.28,4.745692783988446,"[0.0, 4.9, 16.0, 16.0, 16.0]",42.475,134.144,108.493,265843,2596864,760992277,265843
6.0,0.0,3.2748538011695905,71.11695906432749,171,31648,False,1115118,8218,36,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-19-13,1581031153,35.2743034362793,1261.2972958087921,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1261.2972958087921,1115118,36,8,204c6b97,1,44.04147871783823,16.920669102211384,6.443770640407563,0.0,0.4,8,4329472,1115118,0.0,20227.412,2448,34390,97.61086956521739,25.736956521739128,122437,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",45.142,149.689,115.401,275073,2674688,788325467,275073
7.0,0.0,3.6294117647058823,71.03529411764706,170,32056,False,1147174,8388,37,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-19-49,1581031189,35.49526405334473,1296.7925598621368,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1296.7925598621368,1147174,37,8,204c6b97,1,44.07235528969118,16.891502418389166,6.445282877158951,0.0,0.4,8,4458496,1147174,0.0,0.0,2521,34725,97.6021739130435,25.89565217391304,122690,13.26,4.736285464369731,"[0.0, 4.9, 16.0, 16.0, 16.0]",47.181,148.841,112.463,282691,2752000,810707141,282691
7.0,0.0,3.4879518072289155,70.87951807228916,166,31664,False,1178838,8554,38,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-20-24,1581031224,35.27365684509277,1332.0662167072296,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1332.0662167072296,1178838,38,8,204c6b97,1,44.092341256268206,16.870154132049425,6.447064977411833,0.0,0.4,9,4590080,1178838,0.0,0.0,2595,35049,97.57391304347826,26.093478260869563,122947,13.28,4.745692783988445,"[0.0, 4.9, 16.0, 16.0, 16.0]",44.157,161.159,118.531,291917,2829312,837903211,291917
6.0,0.0,3.532544378698225,71.63905325443787,169,32081,False,1210919,8723,39,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-20-59,1581031259,35.264394998550415,1367.33061170578,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1367.33061170578,1210919,39,8,204c6b97,1,44.11549898186421,16.844313628851943,6.446962700282657,0.0,0.4,9,4720128,1210919,0.0,18240.286,2670,35380,97.62222222222222,26.25333333333333,123200,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",40.347,139.393,112.476,301931,2905600,867708757,301931
8.0,0.0,2.9235294117647057,71.27058823529411,170,31644,False,1242563,8893,40,0828c7ca90ed4a2398ceb00dd15d03c0,2020-02-06_23-21-35,1581031295,35.51366114616394,1402.844272851944,3890,ray-apex-population-source-cpu-head-53d54693,10.128.0.41,1402.844272851944,1242563,40,8,204c6b97,1,44.14476620265152,16.823440383478594,6.450725603151359,0.0,0.4,9,4851200,1242563,0.0,22241.271,2740,35712,97.55744680851065,26.419148936170213,123456,13.22,4.71716016264023,"[0.0, 4.9, 16.0, 16.0, 16.0]",43.533,152.199,115.366,311545,2979328,896401455,311545
