episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
8.0,0.0,4.055944055944056,69.75524475524476,143,10003,False,27184328,394414,2718,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-11-28,1584540688,84.73178911209106,356841.84204411507,23508,diufpc29,134.21.215.107,356841.84204411507,27184328,2718,0,587863dc,0,4.237975561248637,0.504416217332748,2.515780224655714,0.020000000000000018,0.020000000000000018,54088,212773344,27184328,17.337,5.021,9.253,0.004,3458.293,32.0,24.286363636363628,11.307272727272727,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31063636363636365,0.19817711540830155,2.499999936844688e-05,1.6372212,0.06773129,0.9814197,0.91043496
8.0,0.0,4.110344827586207,68.95172413793104,145,10002,False,27194330,394559,2719,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-12-52,1584540772,83.84973788261414,356925.6917819977,23508,diufpc29,134.21.215.107,356925.6917819977,27194330,2719,0,587863dc,0,4.237415592144032,0.5043452043716904,2.515338562884568,0.020000000000000018,0.020000000000000018,54108,212851648,27194330,17.741,7.591,10.02,0.004,3193.729,32.0,24.23394495412844,11.30275229357798,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.316605504587156,0.19817711540830155,2.499999936844688e-05,1.4396769,0.058683548,1.0276526,0.96800727
9.0,0.0,4.263888888888889,69.54166666666667,144,10002,False,27204332,394703,2720,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-14-17,1584540857,84.71968579292297,357010.4114677906,23508,diufpc29,134.21.215.107,357010.4114677906,27204332,2720,0,587863dc,0,4.236875097681075,0.5042744983535875,2.5148881138854597,0.020000000000000018,0.020000000000000018,54128,212929824,27204332,17.089,4.585,7.889,0.004,4056.142,32.0,24.276146788990822,11.31376146788991,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3151376146788991,0.19817711540830155,2.499999936844688e-05,1.517304,0.07445556,1.181696,1.1110597
9.0,0.0,4.152777777777778,69.625,144,10002,False,27214334,394847,2721,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-15-42,1584540942,84.73178744316101,357095.14325523376,23508,diufpc29,134.21.215.107,357095.14325523376,27214334,2721,0,587863dc,0,4.236324367755729,0.5042030725193364,2.5144451342053227,0.020000000000000018,0.020000000000000018,54148,213008192,27214334,16.951,4.556,9.112,0.003,3511.898,32.0,24.237272727272728,11.315454545454545,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3151818181818182,0.19817711540830155,2.499999936844688e-05,1.5160232,0.057659835,1.5085931,1.4608879
9.0,0.0,4.3776223776223775,69.74125874125875,143,10001,False,27224335,394990,2722,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-17-07,1584541027,85.14097356796265,357180.2842288017,23508,diufpc29,134.21.215.107,357180.2842288017,27224335,2722,0,587863dc,0,4.235790838635102,0.5041341989976953,2.514004254759247,0.020000000000000018,0.020000000000000018,54167,213086560,27224335,17.966,4.61,9.532,0.004,3356.954,32.0,24.257272727272724,11.318181818181818,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30463636363636354,0.19817711540830155,2.499999936844688e-05,1.5290673,0.056518845,0.69076,0.6189183
8.0,0.0,4.006896551724138,68.86206896551724,145,10001,False,27234336,395135,2723,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-18-31,1584541111,84.37614703178406,357264.6603758335,23508,diufpc29,134.21.215.107,357264.6603758335,27234336,2723,0,587863dc,0,4.235250448838431,0.5040623161825473,2.513556833760753,0.020000000000000018,0.020000000000000018,54187,213164704,27234336,19.323,5.695,12.071,0.006,2651.083,32.0,24.264545454545452,11.32454545454546,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.313,0.19817711540830155,2.499999936844688e-05,1.506633,0.057804603,0.86007077,0.79525054
8.0,0.0,4.007042253521127,70.47887323943662,142,10000,False,27244336,395277,2724,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-19-56,1584541196,84.57623243331909,357349.23660826683,23508,diufpc29,134.21.215.107,357349.23660826683,27244336,2724,0,587863dc,0,4.234715186870776,0.5039910107530365,2.5131123292306787,0.020000000000000018,0.020000000000000018,54207,213243072,27244336,17.526,8.541,9.623,0.004,3325.365,32.0,24.28272727272727,11.311818181818179,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31890909090909103,0.19817711540830155,2.499999936844688e-05,1.5459516,0.05800735,1.3200114,1.268508
8.0,0.0,3.909090909090909,70.07692307692308,143,10001,False,27254337,395420,2725,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-21-20,1584541280,84.07314324378967,357433.3097515106,23508,diufpc29,134.21.215.107,357433.3097515106,27254337,2725,0,587863dc,0,4.234167935431127,0.5039189389096793,2.512667472508351,0.020000000000000018,0.020000000000000018,54227,213321408,27254337,20.32,5.241,8.857,0.004,3612.85,32.0,24.272477064220187,11.30183486238532,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3075229357798165,0.19817711540830155,2.499999936844688e-05,1.4948326,0.05714628,0.9693156,0.9093899
8.0,0.0,4.3546099290780145,70.69503546099291,141,10000,False,27264337,395561,2726,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-22-45,1584541365,85.45888781547546,357518.7686393261,23508,diufpc29,134.21.215.107,357518.7686393261,27264337,2726,0,587863dc,0,4.2336321195492586,0.5038492119998147,2.512233730138448,0.020000000000000018,0.020000000000000018,54247,213399744,27264337,19.316,5.001,9.383,0.004,3410.341,32.0,24.289189189189187,11.302702702702701,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30657657657657666,0.19817711540830155,2.499999936844688e-05,1.6305171,0.08548133,1.355323,1.2797604
10.0,0.0,4.2377622377622375,70.32867132867133,143,10001,False,27274338,395704,2727,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-24-10,1584541450,84.74359822273254,357603.5122375488,23508,diufpc29,134.21.215.107,357603.5122375488,27274338,2727,0,587863dc,0,4.233081344698467,0.503777542572953,2.5117923618324838,0.020000000000000018,0.020000000000000018,54267,213478176,27274338,21.091,6.505,10.667,0.004,2999.963,32.0,24.23454545454545,11.305454545454545,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31227272727272737,0.19817711540830155,2.499999936844688e-05,1.4927757,0.08003697,1.4749504,1.407487
7.0,0.0,3.971830985915493,70.4225352112676,142,10000,False,27284338,395846,2728,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-25-36,1584541536,85.67110061645508,357689.1833381653,23508,diufpc29,134.21.215.107,357689.1833381653,27284338,2728,0,587863dc,0,4.232551936551571,0.5037078772505937,2.5113516964411935,0.020000000000000018,0.020000000000000018,54287,213556736,27284338,19.597,7.994,10.259,0.004,3119.261,32.0,24.30540540540541,11.315315315315313,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3091891891891893,0.19817711540830155,2.499999936844688e-05,1.500092,0.051202748,1.3744282,1.3300302
8.0,0.0,4.140845070422535,70.16197183098592,142,10003,False,27294341,395988,2729,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-27-01,1584541621,85.3643593788147,357774.5476975441,23508,diufpc29,134.21.215.107,357774.5476975441,27294341,2729,0,587863dc,0,4.232021736287496,0.5036394624850096,2.5109033851998572,0.020000000000000018,0.020000000000000018,54307,213635200,27294341,16.435,6.96,9.436,0.004,3391.272,32.0,24.25585585585586,11.307207207207204,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.307027027027027,0.19817711540830155,2.499999936844688e-05,1.5139171,0.052406754,1.3653166,1.3196971
10.0,0.0,4.020979020979021,70.14685314685315,143,10003,False,27304344,396131,2730,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-28-26,1584541706,85.13443493843079,357859.6821324825,23508,diufpc29,134.21.215.107,357859.6821324825,27304344,2730,0,587863dc,0,4.231493479635428,0.5035681806360568,2.510457628458742,0.020000000000000018,0.020000000000000018,54327,213713440,27304344,20.29,5.254,10.091,0.004,3171.227,32.0,24.260909090909085,11.303636363636363,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31400000000000006,0.19817711540830155,2.499999936844688e-05,1.46802,0.0550028,1.7385184,1.696287
8.0,0.0,4.304964539007092,70.71631205673759,141,10003,False,27314347,396272,2731,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-29-52,1584541792,85.55381274223328,357945.23594522476,23508,diufpc29,134.21.215.107,357945.23594522476,27314347,2731,0,587863dc,0,4.230960633006126,0.5034988530397229,2.5100151144270355,0.020000000000000018,0.020000000000000018,54346,213792032,27314347,18.384,5.228,8.933,0.004,3582.34,32.0,24.20630630630631,11.31351351351351,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30945945945945946,0.19817711540830155,2.499999936844688e-05,1.4532955,0.04850771,0.9541927,0.9031503
10.0,0.0,4.098591549295775,70.41549295774648,142,10003,False,27324350,396414,2732,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-31-15,1584541875,83.32231330871582,358028.5582585335,23508,diufpc29,134.21.215.107,358028.5582585335,27324350,2732,0,587863dc,0,4.2303996951861995,0.5034264573871869,2.509567506300789,0.020000000000000018,0.020000000000000018,54366,213870368,27324350,17.786,5.096,8.779,0.004,3645.062,32.0,24.245370370370374,11.300925925925926,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3069444444444444,0.19817711540830152,2.499999936844688e-05,1.603137,0.052408334,1.0313492,0.9783646
10.0,0.0,4.137931034482759,69.07586206896552,145,10000,False,27334350,396559,2733,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-32-39,1584541959,83.5874092578888,358112.14566779137,23508,diufpc29,134.21.215.107,358112.14566779137,27334350,2733,0,587863dc,0,4.229842197213892,0.503353926647681,2.509116964875417,0.020000000000000018,0.020000000000000018,54386,213948800,27334350,17.781,5.473,8.737,0.004,3662.768,32.0,24.204587155963303,11.30091743119266,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31458715596330283,0.19817711540830155,2.499999936844688e-05,1.5837867,0.050659817,0.98350626,0.9310028
8.0,0.0,3.9448275862068964,69.0551724137931,145,10001,False,27344351,396704,2734,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-34-03,1584542043,83.9930157661438,358196.1386835575,23508,diufpc29,134.21.215.107,358196.1386835575,27344351,2734,0,587863dc,0,4.229293867298829,0.5032842708393699,2.508667513871689,0.020000000000000018,0.020000000000000018,54406,214026944,27344351,18.405,4.791,9.821,0.004,3258.463,32.0,24.214678899082564,11.310091743119266,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.314862385321101,0.19817711540830155,2.499999936844688e-05,1.5042725,0.049623467,1.0838088,1.0350324
10.0,0.0,4.384615384615385,70.03496503496504,143,10003,False,27354354,396847,2735,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-35-29,1584542129,85.8074107170105,358281.9460942745,23508,diufpc29,134.21.215.107,358281.9460942745,27354354,2735,0,587863dc,0,4.228768313734964,0.5032166972700155,2.5082283637510163,0.020000000000000018,0.020000000000000018,54426,214105472,27354354,17.784,4.673,10.076,0.003,3175.759,32.0,24.193693693693685,11.310810810810809,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31918918918918915,0.19817711540830155,2.499999936844688e-05,1.5823176,0.0528977,0.91977346,0.8628259
8.0,0.0,3.859154929577465,70.1830985915493,142,10002,False,27364356,396989,2736,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-36-53,1584542213,84.69174790382385,358366.63784217834,23508,diufpc29,134.21.215.107,358366.63784217834,27364356,2736,0,587863dc,0,4.228235414671728,0.5031465000987067,2.5077789222284568,0.020000000000000018,0.020000000000000018,54446,214184064,27364356,21.773,6.53,10.501,0.004,3047.418,32.0,24.289999999999996,11.307272727272727,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3188181818181818,0.19817711540830155,2.499999936844688e-05,1.6437855,0.072724,1.034516,0.96030414
10.0,0.0,4.104166666666667,69.77777777777777,144,10003,False,27374359,397133,2737,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-38-19,1584542299,85.87150835990906,358452.50935053825,23508,diufpc29,134.21.215.107,358452.50935053825,27374359,2737,0,587863dc,0,4.227716052502706,0.5030772297798731,2.507339301833831,0.020000000000000018,0.020000000000000018,54466,214262240,27374359,20.14,6.003,9.893,0.004,3234.622,32.0,24.304504504504507,11.308108108108108,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31504504504504505,0.19817711540830155,2.499999936844688e-05,1.5590235,0.06678048,1.6010811,1.5473967
10.0,0.0,4.335664335664336,69.64335664335664,143,10000,False,27384359,397276,2738,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-39-44,1584542384,85.05220699310303,358537.56155753136,23508,diufpc29,134.21.215.107,358537.56155753136,27384359,2738,0,587863dc,0,4.227191922075914,0.5030086445441463,2.506902523739766,0.020000000000000018,0.020000000000000018,54486,214340416,27384359,16.795,7.29,9.041,0.004,3539.469,32.0,24.231531531531534,11.305405405405402,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3084684684684684,0.19817711540830155,2.499999936844688e-05,1.6357908,0.069915324,1.4081926,1.347974
10.0,0.0,4.159722222222222,69.75694444444444,144,10005,False,27394364,397420,2739,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-41-10,1584542470,85.41717886924744,358622.9787364006,23508,diufpc29,134.21.215.107,358622.9787364006,27394364,2739,0,587863dc,0,4.226659209353343,0.502939109059486,2.506455670927957,0.020000000000000018,0.020000000000000018,54506,214418880,27394364,19.16,5.183,9.643,0.004,3318.344,32.0,24.274545454545454,11.30181818181818,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3160909090909092,0.19817711540830155,2.499999936844688e-05,1.6325016,0.06760626,1.0683597,1.0007799
10.0,0.0,3.943661971830986,70.02112676056338,142,10003,False,27404367,397562,2740,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-42-35,1584542555,85.25534415245056,358708.23408055305,23508,diufpc29,134.21.215.107,358708.23408055305,27404367,2740,0,587863dc,0,4.226135631546143,0.5028708367338052,2.5060188899502105,0.020000000000000018,0.020000000000000018,54526,214497344,27404367,20.382,6.044,9.37,0.004,3415.062,32.0,24.256756756756758,11.31081081081081,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.323963963963964,0.19817711540830155,2.499999936844688e-05,1.4191718,0.051400393,0.9003302,0.84439385
9.0,0.0,4.0137931034482754,69.26896551724138,145,10000,False,27414367,397707,2741,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-44-01,1584542641,85.55639863014221,358793.7904791832,23508,diufpc29,134.21.215.107,358793.7904791832,27414367,2741,0,587863dc,0,4.225606114832608,0.5028036839317603,2.505585545021371,0.020000000000000018,0.020000000000000018,54545,214575744,27414367,22.755,6.583,10.847,0.005,2950.035,32.0,24.27117117117117,11.3027027027027,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3124324324324325,0.19817711540830155,2.499999936844688e-05,1.5443392,0.054029353,1.5528262,1.5088408
8.0,0.0,4.270833333333333,69.4375,144,10003,False,27424370,397851,2742,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-45-26,1584542726,85.11785006523132,358878.9083292484,23508,diufpc29,134.21.215.107,358878.9083292484,27424370,2742,0,587863dc,0,4.225081380607741,0.5027327451153142,2.505152772488383,0.020000000000000018,0.020000000000000018,54565,214654048,27424370,20.514,5.504,9.926,0.004,3223.745,32.0,24.20454545454545,11.321818181818179,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3156363636363637,0.19817711540830155,2.499999936844688e-05,1.5510721,0.0527599,0.84744626,0.7880119
8.0,0.0,4.159722222222222,69.1875,144,10003,False,27434373,397995,2743,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-46-51,1584542811,84.74472689628601,358963.6530561447,23508,diufpc29,134.21.215.107,358963.6530561447,27434373,2743,0,587863dc,0,4.224541275670808,0.5026621341009161,2.50471389287261,0.020000000000000018,0.020000000000000018,54585,214732384,27434373,18.741,5.409,9.51,0.004,3365.025,32.0,24.45090909090909,11.340909090909088,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3214545454545455,0.19817711540830155,2.499999936844688e-05,1.5742214,0.05053595,1.323401,1.2787106
8.0,0.0,4.1438356164383565,68.83561643835617,146,10002,False,27444375,398141,2744,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-48-15,1584542895,84.5799388885498,359048.23299503326,23508,diufpc29,134.21.215.107,359048.23299503326,27444375,2744,0,587863dc,0,4.224006816448718,0.5025931850704097,2.5042753328346667,0.020000000000000018,0.020000000000000018,54605,214810464,27444375,17.874,7.538,9.378,0.004,3412.257,32.0,24.634545454545453,11.338181818181814,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30727272727272725,0.19817711540830155,2.499999936844688e-05,1.5843956,0.053418223,1.0708852,1.0179398
10.0,0.0,3.8819444444444446,69.20833333333333,144,10002,False,27454377,398285,2745,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-49-40,1584542980,84.60419368743896,359132.8371887207,23508,diufpc29,134.21.215.107,359132.8371887207,27454377,2745,0,587863dc,0,4.223472942953702,0.502522838678578,2.503835583329448,0.020000000000000018,0.020000000000000018,54625,214888544,27454377,18.322,5.508,12.372,0.007,2586.557,32.0,24.132727272727276,11.302727272727271,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30563636363636365,0.19817711540830155,2.499999936844688e-05,1.4671224,0.051104434,0.9663525,0.9128646
9.0,0.0,3.8450704225352115,70.33802816901408,142,10000,False,27464377,398427,2746,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-51-05,1584543065,85.40206050872803,359218.23924922943,23508,diufpc29,134.21.215.107,359218.23924922943,27464377,2746,0,587863dc,0,4.222948197446507,0.5024536516369128,2.503399671518795,0.020000000000000018,0.020000000000000018,54645,214966752,27464377,19.509,5.094,9.199,0.003,3478.82,32.0,24.245945945945948,11.304504504504505,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30729729729729716,0.19817711540830155,2.499999936844688e-05,1.4570675,0.054842602,1.616588,1.5728586
8.0,0.0,3.923611111111111,69.42361111111111,144,10001,False,27474378,398571,2747,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-52-31,1584543151,85.36722731590271,359303.60647654533,23508,diufpc29,134.21.215.107,359303.60647654533,27474378,2747,0,587863dc,0,4.2224278034276175,0.5023832773410045,2.502963419377964,0.020000000000000018,0.020000000000000018,54665,215045056,27474378,19.087,4.928,9.426,0.004,3394.84,32.0,24.289999999999996,11.30090909090909,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30390909090909096,0.19817711540830155,2.499999936844688e-05,1.472268,0.08522867,1.0112193,0.9224819
8.0,0.0,3.8333333333333335,69.875,144,10002,False,27484380,398715,2748,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-53-55,1584543235,84.65696406364441,359388.263440609,23508,diufpc29,134.21.215.107,359388.263440609,27484380,2748,0,587863dc,0,4.221902777029402,0.5023129276826209,2.5025133286631522,0.020000000000000018,0.020000000000000018,54685,215123136,27484380,17.615,4.7,9.315,0.004,3435.437,32.0,24.20454545454545,11.314545454545456,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31463636363636366,0.19817711540830155,2.499999936844688e-05,1.4923067,0.08147984,0.79262805,0.6948831
9.0,0.0,3.5944055944055946,69.83916083916084,143,10003,False,27494383,398858,2749,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-55-21,1584543321,85.33357286453247,359473.5970134735,23508,diufpc29,134.21.215.107,359473.5970134735,27494383,2749,0,587863dc,0,4.221385407992197,0.5022424083307608,2.502081137122395,0.020000000000000018,0.020000000000000018,54705,215201568,27494383,17.204,4.857,8.941,0.003,3578.844,32.0,24.172072072072073,11.312612612612613,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.30783783783783786,0.19817711540830155,2.499999936844688e-05,1.5417616,0.08085269,1.8073715,1.7461859
8.0,0.0,3.7762237762237763,69.7972027972028,143,10001,False,27504384,399001,2750,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-56-47,1584543407,85.81407356262207,359559.41108703613,23508,diufpc29,134.21.215.107,359559.41108703613,27504384,2750,0,587863dc,0,4.220873453715161,0.5021749366601753,2.501653933708207,0.020000000000000018,0.020000000000000018,54725,215279776,27504384,17.501,5.324,9.262,0.004,3454.972,32.0,24.176576576576576,11.327927927927927,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31846846846846844,0.19817711540830155,2.499999936844688e-05,1.3879952,0.07604667,1.2613014,1.1916374
11.0,0.0,3.965034965034965,69.97902097902097,143,10003,False,27514387,399144,2751,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-58-12,1584543492,85.13726663589478,359644.548353672,23508,diufpc29,134.21.215.107,359644.548353672,27514387,2751,0,587863dc,0,4.220353299565325,0.5021047201778789,2.501213891082213,0.020000000000000018,0.020000000000000018,54745,215357984,27514387,18.286,4.741,11.966,0.005,2674.139,32.0,24.233333333333327,11.304504504504504,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3191891891891892,0.19817711540830155,2.499999936844688e-05,1.4296985,0.0778334,1.5044298,1.4395587
9.0,0.0,3.8402777777777777,69.32638888888889,144,10003,False,27524390,399288,2752,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_15-59-36,1584543576,84.68444466590881,359729.23279833794,23508,diufpc29,134.21.215.107,359729.23279833794,27524390,2752,0,587863dc,0,4.219825092976884,0.5020353858849914,2.5007733455662264,0.020000000000000018,0.020000000000000018,54764,215436384,27524390,17.828,5.349,11.453,0.006,2793.915,32.0,24.26727272727273,11.334545454545454,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31600000000000006,0.19817711540830155,2.499999936844688e-05,1.5694025,0.086670056,1.5606319,1.48962
9.0,0.0,4.02112676056338,70.3943661971831,142,10000,False,27534390,399430,2753,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_16-01-01,1584543661,84.57035303115845,359813.8031513691,23508,diufpc29,134.21.215.107,359813.8031513691,27534390,2753,0,587863dc,0,4.219295960839136,0.5019675011857758,2.5003358443609116,0.020000000000000018,0.020000000000000018,54784,215514560,27534390,17.871,5.139,10.184,0.004,3142.154,32.0,24.27889908256881,11.312844036697244,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.3160550458715595,0.19817711540830155,2.499999936844688e-05,1.4828359,0.080697276,1.6480223,1.5839021
8.0,0.0,3.902097902097902,70.00699300699301,143,10003,False,27544393,399573,2754,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_16-02-26,1584543746,84.67352676391602,359898.476678133,23508,diufpc29,134.21.215.107,359898.476678133,27544393,2754,0,587863dc,0,4.218764495536462,0.5018978418433293,2.4999018715877064,0.020000000000000018,0.020000000000000018,54804,215592864,27544393,17.571,5.246,9.306,0.004,3438.579,32.0,24.26818181818182,11.309090909090905,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31245454545454554,0.19817711540830155,2.499999936844688e-05,1.4989828,0.08344033,0.84787923,0.7516355
9.0,0.0,4.180555555555555,69.77083333333333,144,10003,False,27554396,399717,2755,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_16-03-51,1584543831,84.84572410583496,359983.32240223885,23508,diufpc29,134.21.215.107,359983.32240223885,27554396,2755,0,587863dc,0,4.218242789011877,0.5018278703582836,2.49946979780464,0.020000000000000018,0.020000000000000018,54824,215671328,27554396,17.393,4.9,9.537,0.003,3355.384,32.0,24.313636363636355,11.305454545454547,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31336363636363634,0.19817711540830155,2.499999936844688e-05,1.5560089,0.08306156,1.3601674,1.2869492
10.0,0.0,3.9930555555555554,69.39583333333333,144,10001,False,27564397,399861,2756,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_16-05-16,1584543916,84.98721432685852,360068.3096165657,23508,diufpc29,134.21.215.107,360068.3096165657,27564397,2756,0,587863dc,0,4.2177272167103,0.5017574441896112,2.499035303545094,0.020000000000000018,0.020000000000000018,54844,215749568,27564397,19.021,4.945,9.41,0.004,3400.543,32.0,24.300000000000004,11.324545454545452,0.0,0.0012319822594554647,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.32145454545454544,0.19817711540830155,2.499999936844688e-05,1.4788792,0.079076454,1.1227193,1.0453782
7.0,0.0,3.7916666666666665,69.35416666666667,144,10003,False,27574400,400005,2757,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_16-06-41,1584544001,85.95191645622253,360154.2615330219,23508,diufpc29,134.21.215.107,360154.2615330219,27574400,2757,0,587863dc,0,4.217215005955338,0.5016879914807006,2.49860119591574,0.020000000000000018,0.020000000000000018,54864,215827936,27574400,17.821,8.789,8.806,0.004,3633.713,32.0,24.277678571428567,11.323214285714288,0.0,0.0012319822594554638,0.0,0.0012316787781746518,0.0,0.0012316787781746518,0.3103571428571429,0.19817711540830146,2.499999936844688e-05,1.4034894,0.0753203,1.9789066,1.9246141
8.0,0.0,3.9657534246575343,68.39041095890411,146,10001,False,27584401,400151,2758,916ff790b04d4b479ec705a4e01a0ebe,2020-03-18_16-08-06,1584544086,84.39134311676025,360238.6528761387,23508,diufpc29,134.21.215.107,360238.6528761387,27584401,2758,0,587863dc,0,4.216684884730088,0.501619026308712,2.4981633880094845,0.020000000000000018,0.020000000000000018,54884,215906208,27584401,18.222,4.872,9.407,0.004,3401.612,32.0,24.209174311926606,11.310091743119266,0.0,0.0012319822594554644,0.0,0.0012316787781746516,0.0,0.0012316787781746516,0.31899082568807335,0.19817711540830155,2.499999936844688e-05,1.5023987,0.08032117,1.4147469,1.345502
